index,Universidad,Facultad,coords_o,coords_d,distance_km,ranking
5261,Universidad Nacional de Avellaneda,Departamento de Tecnología y Administración,"(-34.566337348267005, -58.458878674992896)","(-34.6628049, -58.372224800000005)",13.3297686737,7.0
5261,Universidad Nacional de General Sarmiento,Instituto de Industria,"(-34.566337348267005, -58.458878674992896)","(-34.5208625, -58.7003265)",22.7298726116,16.0
5261,Universidad Nacional de Hurlingham,Instituto de Biotecnología,"(-34.566337348267005, -58.458878674992896)","(-34.6164566, -58.6342231)",17.0197735303,10.0
5261,Universidad Nacional de Lanús,Departamento de Desarrollo Productivo y Tecnológico,"(-34.566337348267005, -58.458878674992896)","(-34.7342286, -58.3901502)",19.6617533132,13.0
5261,Universidad Nacional de La Plata,Facultad de Ciencias Exactas,"(-34.566337348267005, -58.458878674992896)","(-34.8478691, -58.082593599999996)",46.5162200874,20.0
5261,Universidad Nacional de La Plata,Facultad de Ingeniería,"(-34.566337348267005, -58.458878674992896)","(-34.8995898, -57.9386198)",60.3074716848,21.0
5261,Universidad Nacional de Lomas de Zamora,Facultad de Derecho,"(-34.566337348267005, -58.458878674992896)","(-34.7418695, -58.372106099999996)",21.0345737839,14.5
5261,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería,"(-34.566337348267005, -58.458878674992896)","(-34.7418695, -58.372106099999996)",21.0345737839,14.5
5261,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería -sede Avellaneda,"(-34.566337348267005, -58.458878674992896)","(-34.6652447, -58.3531077)",14.6454303026,8.0
5261,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería - sede CABA,"(-34.566337348267005, -58.458878674992896)","(-34.61257, -58.41826)",6.3395699445,2.0
5261,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería - sede Hurlingham,"(-34.566337348267005, -58.458878674992896)","(-34.6160779, -58.63658050000001)",17.2108407322,11.0
5261,Universidad Nacional de Quilmes,Departamento de Ciencia y Tecnología,"(-34.566337348267005, -58.458878674992896)","(-34.70629, -58.27705)",22.7814263934,17.0
5261,Universidad Nacional de Tres de Febrero,Secretaría Académica,"(-34.566337348267005, -58.458878674992896)","(-34.6049368, -58.564289)",10.5765215939,4.0
5261,Universidad Provincial de Ezeiza,Departamento de Desarrollo Humano y Organizacional,"(-34.566337348267005, -58.458878674992896)","(-34.7892088, -58.525405799999994)",25.464805007,18.0
5261,Universidad Tecnológica Nacional,Facultad Regional Avellaneda,"(-34.566337348267005, -58.458878674992896)","(-34.694951, -58.327523)",18.6719800878,12.0
5261,Universidad Tecnológica Nacional,Facultad Regional Buenos Aires,"(-34.566337348267005, -58.458878674992896)","(-34.68477, -58.44631)",13.1886354058,5.5
5261,Universidad Tecnológica Nacional,Facultad Regional Delta,"(-34.566337348267005, -58.458878674992896)","(-34.1787535, -58.96185079999999)",63.15668727,23.0
5261,Universidad Tecnológica Nacional,Facultad Regional Haedo,"(-34.566337348267005, -58.458878674992896)","(-34.64042070000001, -58.601492099999994)",15.4487625306,9.0
5261,Universidad Tecnológica Nacional,Facultad Regional La Plata,"(-34.566337348267005, -58.458878674992896)","(-35.0313299, -58.06411)",62.976508896,22.0
5262,Instituto Universitario de Seguridad Marítima,Departamento Académico Escuela de Oficiales,"(-34.5531367604835, -58.46403940808521)","(-34.0940568, -59.0199532)",72.1865717315,24.5
5262,Instituto Universitario de Seguridad Marítima,Departamento Académico Escuela de Suboficiales,"(-34.5531367604835, -58.46403940808521)","(-34.0940568, -59.0199532)",72.1865717315,24.5
5262,Universidad de Buenos Aires,Facultad de Ciencias Exactas y Naturales,"(-34.5531367604835, -58.46403940808521)","(-34.54684, -58.43995)",2.31876298418,1.0
5262,Universidad de Buenos Aires,Facultad de Farmacia y Bioquímica,"(-34.5531367604835, -58.46403940808521)","(-34.597903, -58.397458400000005)",7.87304847677,3.0
5262,Universidad de Buenos Aires,Facultad de Ingeniería,"(-34.5531367604835, -58.46403940808521)","(-34.68477, -58.44631)",14.6927946956,5.5
5262,Universidad Nacional Arturo Jauretche,Instituto de Ingeniería y Agronomía,"(-34.5531367604835, -58.46403940808521)","(-34.796310600000005, -58.27863860000001)",31.8816502256,19.0
5262,Universidad Nacional de Avellaneda,Departamento de Tecnología y Administración,"(-34.5531367604835, -58.46403940808521)","(-34.6628049, -58.372224800000005)",14.7961995493,7.0
5262,Universidad Nacional de General Sarmiento,Instituto de Industria,"(-34.5531367604835, -58.46403940808521)","(-34.5208625, -58.7003265)",21.9844919868,14.0
5262,Universidad Nacional de Hurlingham,Instituto de Biotecnología,"(-34.5531367604835, -58.46403940808521)","(-34.6164566, -58.6342231)",17.1210868602,10.0
5262,Universidad Nacional de Lanús,Departamento de Desarrollo Productivo y Tecnológico,"(-34.5531367604835, -58.46403940808521)","(-34.7342286, -58.3901502)",21.2006942769,13.0
5262,Universidad Nacional de La Plata,Facultad de Ciencias Exactas,"(-34.5531367604835, -58.46403940808521)","(-34.8478691, -58.082593599999996)",47.8579772776,20.0
5262,Universidad Nacional de La Plata,Facultad de Ingeniería,"(-34.5531367604835, -58.46403940808521)","(-34.8995898, -57.9386198)",61.5876601506,21.0
5262,Universidad Nacional de Lomas de Zamora,Facultad de Derecho,"(-34.5531367604835, -58.46403940808521)","(-34.7418695, -58.372106099999996)",22.5696528551,15.5
5262,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería,"(-34.5531367604835, -58.46403940808521)","(-34.7418695, -58.372106099999996)",22.5696528551,15.5
5262,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería -sede Avellaneda,"(-34.5531367604835, -58.46403940808521)","(-34.6652447, -58.3531077)",16.0683138154,9.0
5262,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería - sede CABA,"(-34.5531367604835, -58.46403940808521)","(-34.61257, -58.41826)",7.81734253565,2.0
5262,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería - sede Hurlingham,"(-34.5531367604835, -58.46403940808521)","(-34.6160779, -58.63658050000001)",17.301593863,11.0
5262,Universidad Nacional de Quilmes,Departamento de Ciencia y Tecnología,"(-34.5531367604835, -58.46403940808521)","(-34.70629, -58.27705)",24.1382762281,17.0
5262,Universidad Nacional de Tres de Febrero,Secretaría Académica,"(-34.5531367604835, -58.46403940808521)","(-34.6049368, -58.564289)",10.845624349,4.0
5262,Universidad Provincial de Ezeiza,Departamento de Desarrollo Humano y Organizacional,"(-34.5531367604835, -58.46403940808521)","(-34.7892088, -58.525405799999994)",26.7856912587,18.0
5262,Universidad Tecnológica Nacional,Facultad Regional Avellaneda,"(-34.5531367604835, -58.46403940808521)","(-34.694951, -58.327523)",20.1052713212,12.0
5262,Universidad Tecnológica Nacional,Facultad Regional Buenos Aires,"(-34.5531367604835, -58.46403940808521)","(-34.68477, -58.44631)",14.6927946956,5.5
5262,Universidad Tecnológica Nacional,Facultad Regional Delta,"(-34.5531367604835, -58.46403940808521)","(-34.1787535, -58.96185079999999)",61.819312733,22.0
5262,Universidad Tecnológica Nacional,Facultad Regional Haedo,"(-34.5531367604835, -58.46403940808521)","(-34.64042070000001, -58.601492099999994)",15.8978740758,8.0
5262,Universidad Tecnológica Nacional,Facultad Regional La Plata,"(-34.5531367604835, -58.46403940808521)","(-35.0313299, -58.06411)",64.4501416598,23.0
5264,Instituto Universitario de Seguridad Marítima,Departamento Académico Escuela de Oficiales,"(-34.571044011828, -58.46195817846021)","(-34.0940568, -59.0199532)",73.7308940044,24.5
5264,Instituto Universitario de Seguridad Marítima,Departamento Académico Escuela de Suboficiales,"(-34.571044011828, -58.46195817846021)","(-34.0940568, -59.0199532)",73.7308940044,24.5
5264,Universidad de Buenos Aires,Facultad de Ciencias Exactas y Naturales,"(-34.571044011828, -58.46195817846021)","(-34.54684, -58.43995)",3.35989734386,1.0
5264,Universidad de Buenos Aires,Facultad de Farmacia y Bioquímica,"(-34.571044011828, -58.46195817846021)","(-34.597903, -58.397458400000005)",6.62545116888,3.0
5264,Universidad de Buenos Aires,Facultad de Ingeniería,"(-34.571044011828, -58.46195817846021)","(-34.68477, -58.44631)",12.6973945495,5.5
5264,Universidad Nacional Arturo Jauretche,Instituto de Ingeniería y Agronomía,"(-34.571044011828, -58.46195817846021)","(-34.796310600000005, -58.27863860000001)",30.1115013646,19.0
5264,Universidad Nacional de Avellaneda,Departamento de Tecnología y Administración,"(-34.571044011828, -58.46195817846021)","(-34.6628049, -58.372224800000005)",13.0899020288,7.0
5264,Universidad Nacional de General Sarmiento,Instituto de Industria,"(-34.571044011828, -58.46195817846021)","(-34.5208625, -58.7003265)",22.5767730447,16.0
5264,Universidad Nacional de Hurlingham,Instituto de Biotecnología,"(-34.571044011828, -58.46195817846021)","(-34.6164566, -58.6342231)",16.5866255391,10.0
5264,Universidad Nacional de Lanús,Departamento de Desarrollo Productivo y Tecnológico,"(-34.571044011828, -58.46195817846021)","(-34.7342286, -58.3901502)",19.2624758911,13.0
5264,Universidad Nacional de La Plata,Facultad de Ciencias Exactas,"(-34.571044011828, -58.46195817846021)","(-34.8478691, -58.082593599999996)",46.3775764885,20.0
5264,Universidad Nacional de La Plata,Facultad de Ingeniería,"(-34.571044011828, -58.46195817846021)","(-34.8995898, -57.9386198)",60.2119921572,21.0
5264,Universidad Nacional de Lomas de Zamora,Facultad de Derecho,"(-34.571044011828, -58.46195817846021)","(-34.7418695, -58.372106099999996)",20.6629806189,14.5
5264,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería,"(-34.571044011828, -58.46195817846021)","(-34.7418695, -58.372106099999996)",20.6629806189,14.5
5264,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería -sede Avellaneda,"(-34.571044011828, -58.46195817846021)","(-34.6652447, -58.3531077)",14.4518933495,8.0
5264,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería - sede CABA,"(-34.571044011828, -58.46195817846021)","(-34.61257, -58.41826)",6.10668404391,2.0
5264,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería - sede Hurlingham,"(-34.571044011828, -58.46195817846021)","(-34.6160779, -58.63658050000001)",16.7802782546,11.0
5264,Universidad Nacional de Quilmes,Departamento de Ciencia y Tecnología,"(-34.571044011828, -58.46195817846021)","(-34.70629, -58.27705)",22.6391704277,17.0
5264,Universidad Nacional de Tres de Febrero,Secretaría Académica,"(-34.571044011828, -58.46195817846021)","(-34.6049368, -58.564289)",10.1130682288,4.0
5264,Universidad Provincial de Ezeiza,Departamento de Desarrollo Humano y Organizacional,"(-34.571044011828, -58.46195817846021)","(-34.7892088, -58.525405799999994)",24.8907058297,18.0
5264,Universidad Tecnológica Nacional,Facultad Regional Avellaneda,"(-34.571044011828, -58.46195817846021)","(-34.694951, -58.327523)",18.4632111515,12.0
5264,Universidad Tecnológica Nacional,Facultad Regional Buenos Aires,"(-34.571044011828, -58.46195817846021)","(-34.68477, -58.44631)",12.6973945495,5.5
5264,Universidad Tecnológica Nacional,Facultad Regional Delta,"(-34.571044011828, -58.46195817846021)","(-34.1787535, -58.96185079999999)",63.3063194732,23.0
5264,Universidad Tecnológica Nacional,Facultad Regional Haedo,"(-34.571044011828, -58.46195817846021)","(-34.64042070000001, -58.601492099999994)",14.934363915,9.0
5264,Universidad Tecnológica Nacional,Facultad Regional La Plata,"(-34.571044011828, -58.46195817846021)","(-35.0313299, -58.06411)",62.7121296551,22.0
5267,Instituto Universitario de Seguridad Marítima,Departamento Académico Escuela de Oficiales,"(-34.5758962831671, -58.4529066574333)","(-34.0940568, -59.0199532)",74.6965358501,24.5
5267,Instituto Universitario de Seguridad Marítima,Departamento Académico Escuela de Suboficiales,"(-34.5758962831671, -58.4529066574333)","(-34.0940568, -59.0199532)",74.6965358501,24.5
5267,Universidad de Buenos Aires,Facultad de Ciencias Exactas y Naturales,"(-34.5758962831671, -58.4529066574333)","(-34.54684, -58.43995)",3.43561711332,1.0
5267,Universidad de Buenos Aires,Facultad de Farmacia y Bioquímica,"(-34.5758962831671, -58.4529066574333)","(-34.597903, -58.397458400000005)",5.64253127881,3.0
5267,Universidad de Buenos Aires,Facultad de Ingeniería,"(-34.5758962831671, -58.4529066574333)","(-34.68477, -58.44631)",12.0929154772,5.5
5267,Universidad Nacional Arturo Jauretche,Instituto de Ingeniería y Agronomía,"(-34.5758962831671, -58.4529066574333)","(-34.796310600000005, -58.27863860000001)",29.2043518895,19.0
5267,Universidad Nacional de Avellaneda,Departamento de Tecnología y Administración,"(-34.5758962831671, -58.4529066574333)","(-34.6628049, -58.372224800000005)",12.1531624782,7.0
5267,Universidad Nacional de General Sarmiento,Instituto de Industria,"(-34.5758962831671, -58.4529066574333)","(-34.5208625, -58.7003265)",23.5161751928,17.0
5267,Universidad Nacional de Hurlingham,Instituto de Biotecnología,"(-34.5758962831671, -58.4529066574333)","(-34.6164566, -58.6342231)",17.2307966797,10.0
5267,Universidad Nacional de Lanús,Departamento de Desarrollo Productivo y Tecnológico,"(-34.5758962831671, -58.4529066574333)","(-34.7342286, -58.3901502)",18.4825947991,13.0
5267,Universidad Nacional de La Plata,Facultad de Ciencias Exactas,"(-34.5758962831671, -58.4529066574333)","(-34.8478691, -58.082593599999996)",45.3992746694,20.0
5267,Universidad Nacional de La Plata,Facultad de Ingeniería,"(-34.5758962831671, -58.4529066574333)","(-34.8995898, -57.9386198)",59.2252931934,21.0
5267,Universidad Nacional de Lomas de Zamora,Facultad de Derecho,"(-34.5758962831671, -58.4529066574333)","(-34.7418695, -58.372106099999996)",19.8460163732,14.5
5267,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería,"(-34.5758962831671, -58.4529066574333)","(-34.7418695, -58.372106099999996)",19.8460163732,14.5
5267,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería -sede Avellaneda,"(-34.5758962831671, -58.4529066574333)","(-34.6652447, -58.3531077)",13.4910186737,8.0
5267,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería - sede CABA,"(-34.5758962831671, -58.4529066574333)","(-34.61257, -58.41826)",5.16268491966,2.0
5267,Universidad Nacional de Lomas de Zamora,Facultad de Ingeniería - sede Hurlingham,"(-34.5758962831671, -58.4529066574333)","(-34.6160779, -58.63658050000001)",17.4288847456,11.0
5267,Universidad Nacional de Quilmes,Departamento de Ciencia y Tecnología,"(-34.5758962831671, -58.4529066574333)","(-34.70629, -58.27705)",21.661098928,16.0
5267,Universidad Nacional de Tres de Febrero,Secretaría Académica,"(-34.5758962831671, -58.4529066574333)","(-34.6049368, -58.564289)",10.7141010378,4.0
5267,Universidad Provincial de Ezeiza,Departamento de Desarrollo Humano y Organizacional,"(-34.5758962831671, -58.4529066574333)","(-34.7892088, -58.525405799999994)",24.5787280779,18.0
5267,Universidad Tecnológica Nacional,Facultad Regional Avellaneda,"(-34.5758962831671, -58.4529066574333)","(-34.694951, -58.327523)",17.5100400269,12.0
5267,Universidad Tecnológica Nacional,Facultad Regional Buenos Aires,"(-34.5758962831671, -58.4529066574333)","(-34.68477, -58.44631)",12.0929154772,5.5
5267,Universidad Tecnológica Nacional,Facultad Regional Delta,"(-34.5758962831671, -58.4529066574333)","(-34.1787535, -58.96185079999999)",64.2802457188,23.0
5267,Universidad Tecnológica Nacional,Facultad Regional Haedo,"(-34.5758962831671, -58.4529066574333)","(-34.64042070000001, -58.601492099999994)",15.3938275717,9.0
5267,Universidad Tecnológica Nacional,Facultad Regional La Plata,"(-34.5758962831671, -58.4529066574333)","(-35.0313299, -58.06411)",61.7934642849,22.0
5269,Instituto Universitario de Seguridad Marítima,Departamento Académico Escuela de Oficiales,"(-34.568990755717394, -58.450703219550114)","(-34.0940568, -59.0199532)",74.2946560803,24.5
5269,Instituto Universitario de Seguridad Marítima,Departamento Académico Escuela de Suboficiales,"(-34.568990755717394, -58.450703219550114)","(-34.0940568, -59.0199532)",74.2946560803,24.5
5269,Universidad de Buenos Aires,Facultad de Ciencias Exactas y Naturales,"(-34.568990755717394, -58.450703219550114)","(-34.54684, -58.43995)",2.64801401274,1.0
5269,Universidad de Buenos Aires,Facultad de Farmacia y Bioquímica,"(-34.568990755717394, -58.450703219550114)","(-34.597903, -58.397458400000005)",5.84391638228,3.0
5269,Universidad de Buenos Aires,Facultad de Ingeniería,"(-34.568990755717394, -58.450703219550114)","(-34.68477, -58.44631)",12.850143335,6.5
5269,Universidad Nacional Arturo Jauretche,Instituto de Ingeniería y Agronomía,"(-34.568990755717394, -58.450703219550114)","(-34.796310600000005, -58.27863860000001)",29.7414852111,19.0
5269,Universidad Nacional de Avellaneda,Departamento de Tecnología y Administración,"(-34.568990755717394, -58.450703219550114)","(-34.6628049, -58.372224800000005)",12.6535372797,5.0
