cue,anexo,nombre_estab,lat,lng,municipio,Provincia,nivel,sector de gestión,Matricula est 5to
600582,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""PREFECTURA NAVAL ARGENTINA""",-33.879673,-59.872611,San Pedro,Buenos Aires,Nivel Medio,Estatal,15.0
605950,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-33.677625,-59.670853,San Pedro,Buenos Aires,Nivel Secundario,Estatal,81.0
607817,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 ""FRAY CAYETANO RODRIGUEZ""",-33.677579,-59.670724,San Pedro,Buenos Aires,Nivel Secundario,Estatal,134.0
620640,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,-33.671647,-59.702144,San Pedro,Buenos Aires,Nivel Secundario,Estatal,35.0
620038,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,-33.655463,-59.865729,San Pedro,Buenos Aires,Nivel Secundario,Estatal,29.0
620038,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,-33.655463,-59.865729,San Pedro,Buenos Aires,Nivel Medio,Estatal,9.0
617214,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,-33.685092,-59.671729,San Pedro,Buenos Aires,Nivel Secundario,Estatal,34.0
618768,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,-33.676339,-59.663496,San Pedro,Buenos Aires,Nivel Secundario,Estatal,37.0
620448,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,-33.768421,-59.639055,San Pedro,Buenos Aires,Nivel Secundario,Estatal,31.0
620263,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,-33.752102,-59.721124,San Pedro,Buenos Aires,Nivel Secundario,Estatal,14.0
619827,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº11 ""EDUARDO DEPIETRI""",-33.688152,-59.649862,San Pedro,Buenos Aires,Nivel Secundario,Estatal,21.0
618769,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº12,-33.674768,-59.673344,San Pedro,Buenos Aires,Nivel Secundario,Estatal,39.0
618767,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº13,-33.682896,-59.662545,San Pedro,Buenos Aires,Nivel Secundario,Estatal,36.0
619828,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº14,-33.694472,-59.685665,San Pedro,Buenos Aires,Nivel Secundario,Estatal,29.0
618770,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº15,-33.68657,-59.660915,San Pedro,Buenos Aires,Nivel Secundario,Estatal,27.0
619829,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº16,-33.715283,-59.628137,San Pedro,Buenos Aires,Nivel Secundario,Estatal,8.0
620425,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº17,-33.701808,-59.655766,San Pedro,Buenos Aires,Nivel Secundario,Estatal,44.0
623116,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº18,-33.672434,-59.670992,San Pedro,Buenos Aires,Nivel Secundario,Estatal,14.0
605633,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""ALBERTO D. BOURRAS""",-35.021737,-58.419136,San Vicente,Buenos Aires,Nivel Secundario,Estatal,154.0
605633,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""ALBERTO D. BOURRAS""",-35.021737,-58.419136,San Vicente,Buenos Aires,Nivel Medio,Estatal,14.0
606113,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 ""ALMAFUERTE""",-34.985948,-58.373882,San Vicente,Buenos Aires,Nivel Secundario,Estatal,156.0
606113,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 ""ALMAFUERTE""",-34.985948,-58.373882,San Vicente,Buenos Aires,Nivel Medio,Estatal,46.0
615459,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,-34.983043,-58.371428,San Vicente,Buenos Aires,Nivel Secundario,Estatal,101.0
618033,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,-35.073609,-58.289436,San Vicente,Buenos Aires,Nivel Secundario,Estatal,49.0
618033,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,-35.073609,-58.289436,San Vicente,Buenos Aires,Nivel Medio,Estatal,10.0
619874,0,ESCUELA DE EDUCACION SECUNDARIA Nº7,-34.969506,-58.375993,San Vicente,Buenos Aires,Nivel Secundario,Estatal,44.0
620441,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°8,-34.959698,-58.382611,San Vicente,Buenos Aires,Nivel Secundario,Estatal,24.0
617276,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°9,-34.977487,-58.372107,San Vicente,Buenos Aires,Nivel Secundario,Estatal,41.0
618184,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°10,-34.994264,-58.374567,San Vicente,Buenos Aires,Nivel Secundario,Estatal,29.0
618183,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°11,-34.989665,-58.387786,San Vicente,Buenos Aires,Nivel Secundario,Estatal,43.0
618182,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 12,-35.034201,-58.412772,San Vicente,Buenos Aires,Nivel Secundario,Estatal,22.0
618973,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 13,-35.03636,-58.419514,San Vicente,Buenos Aires,Nivel Secundario,Estatal,31.0
615459,1,ANEXO DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,-34.983307,-58.374826,San Vicente,Buenos Aires,Nivel Secundario,Estatal,59.0
617276,2,ANEXO DE ESCUELA DE EDUCACIÓN SECUNDARIA N°9,-34.990111,-58.368041,San Vicente,Buenos Aires,Nivel Secundario,Estatal,24.0
618184,2,ANEXO Nº1 ESCUELA DE EDUCACIÓN SECUNDARIA N°10,-35.000271,-58.381192,San Vicente,Buenos Aires,Nivel Secundario,Estatal,14.0
606155,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""CONGRESO DE TUCUMAN""",-34.639598,-58.593833,Morón,Buenos Aires,Nivel Secundario,Estatal,119.0
602711,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 ""LEANDRO N ALEN""",-34.616333,-58.5825,Morón,Buenos Aires,Nivel Secundario,Estatal,34.0
606116,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº8 ""DOMINGO FAUSTINO SARMIENTO""",-34.651721,-58.612268,Morón,Buenos Aires,Nivel Secundario,Estatal,140.0
606116,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº8 ""DOMINGO FAUSTINO SARMIENTO""",-34.651721,-58.612268,Morón,Buenos Aires,Nivel Medio,Estatal,20.0
605543,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº9 ""FRAGATA SARMIENTO""",-34.654133,-58.636593,Morón,Buenos Aires,Nivel Secundario,Estatal,45.0
605543,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº9 ""FRAGATA SARMIENTO""",-34.654133,-58.636593,Morón,Buenos Aires,Nivel Medio,Estatal,14.0
611157,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº11 ""AMERICA LIBRE""",-34.678216,-58.621503,Morón,Buenos Aires,Nivel Secundario,Estatal,77.0
611157,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº11 ""AMERICA LIBRE""",-34.678216,-58.621503,Morón,Buenos Aires,Nivel Medio,Estatal,21.0
606169,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº12,-34.640084,-58.647021,Morón,Buenos Aires,Nivel Secundario,Estatal,63.0
606169,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº12,-34.640084,-58.647021,Morón,Buenos Aires,Nivel Medio,Estatal,23.0
605582,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº14,-34.668649,-58.660087,Morón,Buenos Aires,Nivel Secundario,Estatal,106.0
605582,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº14,-34.668649,-58.660087,Morón,Buenos Aires,Nivel Medio,Estatal,32.0
608612,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº21 ""JOSE HERNANDEZ""",-34.659818,-58.640098,Morón,Buenos Aires,Nivel Secundario,Estatal,49.0
608612,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº21 ""JOSE HERNANDEZ""",-34.659818,-58.640098,Morón,Buenos Aires,Nivel Medio,Estatal,14.0
606159,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº22,-34.658595,-58.59964,Morón,Buenos Aires,Nivel Secundario,Estatal,65.0
600467,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 23,-34.636491,-58.608064,Morón,Buenos Aires,Nivel Secundario,Estatal,78.0
605610,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº24 ""JOSE MANUEL ESTRADA""",-34.639414,-58.622387,Morón,Buenos Aires,Nivel Secundario,Estatal,65.0
605610,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº24 ""JOSE MANUEL ESTRADA""",-34.639414,-58.622387,Morón,Buenos Aires,Nivel Medio,Estatal,15.0
605612,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº31 ""MANUEL DORREGO""",-34.649696,-58.624551,Morón,Buenos Aires,Nivel Secundario,Estatal,179.0
605612,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº31 ""MANUEL DORREGO""",-34.649696,-58.624551,Morón,Buenos Aires,Nivel Medio,Estatal,15.0
620416,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº32,-34.626086,-58.579227,Morón,Buenos Aires,Nivel Secundario,Estatal,8.0
619837,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº33,-34.690723,-58.63249,Morón,Buenos Aires,Nivel Secundario,Estatal,48.0
619836,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº34,-34.634468,-58.642594,Morón,Buenos Aires,Nivel Secundario,Estatal,31.0
619831,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº35,-34.606655,-58.598494,Morón,Buenos Aires,Nivel Secundario,Estatal,39.0
618045,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº36,-34.693616,-58.64153,Morón,Buenos Aires,Nivel Secundario,Estatal,34.0
617283,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº37,-34.644292,-58.616342,Morón,Buenos Aires,Nivel Secundario,Estatal,27.0
618048,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº38 ""PROVINCIAS ARGENTINAS""",-34.668628,-58.660229,Morón,Buenos Aires,Nivel Secundario,Estatal,34.0
618204,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº39,-34.648551,-58.628862,Morón,Buenos Aires,Nivel Secundario,Estatal,33.0
618189,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº40,-34.674562,-58.631079,Morón,Buenos Aires,Nivel Secundario,Estatal,36.0
619834,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº41,-34.629564,-58.595561,Morón,Buenos Aires,Nivel Secundario,Estatal,20.0
618049,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº42,-34.686186,-58.640365,Morón,Buenos Aires,Nivel Secundario,Estatal,17.0
618196,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº43,-34.672462,-58.612682,Morón,Buenos Aires,Nivel Secundario,Estatal,32.0
618188,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº21 ""NUESTRA SEÑORA DE LAS MERCEDES""",-34.637861,-58.626907,Morón,Buenos Aires,Nivel Secundario,Estatal,36.0
618043,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº45,-34.637766,-58.572328,Morón,Buenos Aires,Nivel Secundario,Estatal,33.0
618187,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº46,-34.660754,-58.620544,Morón,Buenos Aires,Nivel Secundario,Estatal,29.0
617597,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº47,-34.698846,-58.644488,Morón,Buenos Aires,Nivel Secundario,Estatal,39.0
618047,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº48,-34.68219,-58.63107,Morón,Buenos Aires,Nivel Secundario,Estatal,38.0
617269,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº49,-34.647257,-58.618851,Morón,Buenos Aires,Nivel Secundario,Estatal,29.0
618039,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº50,-34.65341,-58.61758,Morón,Buenos Aires,Nivel Secundario,Estatal,16.0
618185,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº51,-34.654997,-58.622328,Morón,Buenos Aires,Nivel Secundario,Estatal,26.0
619832,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº52,-34.646975,-58.586045,Morón,Buenos Aires,Nivel Secundario,Estatal,34.0
618197,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 53,-34.608337,-58.59022,Morón,Buenos Aires,Nivel Secundario,Estatal,40.0
618195,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 57,-34.61701,-58.591504,Morón,Buenos Aires,Nivel Secundario,Estatal,20.0
620041,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 58,-34.633043,-58.574845,Morón,Buenos Aires,Nivel Secundario,Estatal,23.0
617595,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 59,-34.683168,-58.661613,Morón,Buenos Aires,Nivel Secundario,Estatal,37.0
620039,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 62,-34.648561,-58.602467,Morón,Buenos Aires,Nivel Secundario,Estatal,11.0
605543,1,"ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº9 ""FRAGATA SARMIENTO""",-34.655977,-58.642068,Morón,Buenos Aires,Nivel Secundario,Estatal,26.0
611157,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº11,-34.678478,-58.622348,Morón,Buenos Aires,Nivel Secundario,Estatal,16.0
619836,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº34,-34.638206,-58.637774,Morón,Buenos Aires,Nivel Secundario,Estatal,4.0
610288,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""HEROES DE MALVINAS""",-34.772278,-59.690434,Suipacha,Buenos Aires,Nivel Secundario,Estatal,39.0
610288,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""HEROES DE MALVINAS""",-34.772278,-59.690434,Suipacha,Buenos Aires,Nivel Medio,Estatal,8.0
619839,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,-34.764263,-59.681281,Suipacha,Buenos Aires,Nivel Secundario,Estatal,18.0
622083,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-34.608321,-59.751206,Suipacha,Buenos Aires,Nivel Secundario,Estatal,11.0
610054,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""LUCIO V MANSILLA""",-37.338605,-59.129116,Tandil,Buenos Aires,Nivel Secundario,Estatal,39.0
610054,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""LUCIO V MANSILLA""",-37.338605,-59.129116,Tandil,Buenos Aires,Nivel Medio,Estatal,17.0
610751,0,"ESCUELASECUNDARIA Nº2 ""FLORENTINO AMEGHINO""",-37.306853,-59.146923,Tandil,Buenos Aires,Nivel Secundario,Estatal,81.0
610751,0,"ESCUELASECUNDARIA Nº2 ""FLORENTINO AMEGHINO""",-37.306853,-59.146923,Tandil,Buenos Aires,Nivel Medio,Estatal,18.0
606195,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 ""DR MARCIANO ALDUNCIN""",-37.301377,-59.125992,Tandil,Buenos Aires,Nivel Secundario,Estatal,32.0
600811,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ""SARGENTO CABRAL""",-37.404584,-59.506795,Tandil,Buenos Aires,Nivel Secundario,Estatal,25.0
600811,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ""SARGENTO CABRAL""",-37.404584,-59.506795,Tandil,Buenos Aires,Nivel Medio,Estatal,8.0
610061,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº7 ""ROBERTO DABIDOS""",-37.29216,-59.158602,Tandil,Buenos Aires,Nivel Secundario,Estatal,31.0
610061,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº7 ""ROBERTO DABIDOS""",-37.29216,-59.158602,Tandil,Buenos Aires,Nivel Medio,Estatal,8.0
609296,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº8 ""FUERTE DE LA INDEPENDENCIA""",-37.321128,-59.131934,Tandil,Buenos Aires,Nivel Secundario,Estatal,104.0
609296,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº8 ""FUERTE DE LA INDEPENDENCIA""",-37.321128,-59.131934,Tandil,Buenos Aires,Nivel Medio,Estatal,17.0
613738,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº10 ""GRAL JOSE DE SAN MARTIN""",-37.320962,-59.131433,Tandil,Buenos Aires,Nivel Secundario,Estatal,132.0
620634,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº12 ""RENE GERONIMO FAVALORO""",-37.30958,-59.178461,Tandil,Buenos Aires,Nivel Secundario,Estatal,8.0
620643,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº13,-37.131916,-59.106964,Tandil,Buenos Aires,Nivel Secundario,Estatal,8.0
617600,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº14,-37.312103,-59.109571,Tandil,Buenos Aires,Nivel Secundario,Estatal,26.0
619844,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº15,-37.321925,-59.165658,Tandil,Buenos Aires,Nivel Secundario,Estatal,17.0
622868,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº16,-37.316659,-59.204047,Tandil,Buenos Aires,Nivel Secundario,Estatal,18.0
617601,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº17,-37.306504,-59.166994,Tandil,Buenos Aires,Nivel Secundario,Estatal,22.0
617602,0,ESCUELA DE EDUCACION SECUNDARIA Nº18,-37.311456,-59.130591,Tandil,Buenos Aires,Nivel Secundario,Estatal,24.0
617605,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº19,-37.31238,-59.150017,Tandil,Buenos Aires,Nivel Secundario,Estatal,23.0
620219,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº20,-37.335553,-59.141822,Tandil,Buenos Aires,Nivel Secundario,Estatal,13.0
620219,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº20,-37.335553,-59.141822,Tandil,Buenos Aires,Nivel Medio,Estatal,6.0
606195,1,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,-37.306843,-59.11793,Tandil,Buenos Aires,Nivel Secundario,Estatal,9.0
610054,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,-37.329525,-59.135503,Tandil,Buenos Aires,Nivel Secundario,Estatal,12.0
610751,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,-37.308051,-59.143025,Tandil,Buenos Aires,Nivel Secundario,Estatal,14.0
610751,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,-37.308051,-59.143025,Tandil,Buenos Aires,Nivel Medio,Estatal,1.0
620643,1,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº13,-37.281947,-59.128312,Tandil,Buenos Aires,Nivel Secundario,Estatal,9.0
618771,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""ARMADA ARGENTINA""",-36.359093,-60.026209,Tapalqué,Buenos Aires,Nivel Secundario,Estatal,46.0
618771,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""ARMADA ARGENTINA""",-36.359093,-60.026209,Tapalqué,Buenos Aires,Nivel Medio,Estatal,24.0
601671,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""GRAL BARTOLOME MITRE""",-36.356234,-60.026071,Tapalqué,Buenos Aires,Nivel Secundario,Estatal,61.0
618771,1,ANEXO DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,-36.5759,-60.171164,Tapalqué,Buenos Aires,Nivel Secundario,Estatal,7.0
601671,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,-36.122474,-59.653205,Tapalqué,Buenos Aires,Nivel Secundario,Estatal,6.0
610890,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 1,-36.519977,-57.322037,Tordillo,Buenos Aires,Nivel Secundario,Estatal,27.0
610890,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 1,-36.519977,-57.322037,Tordillo,Buenos Aires,Nivel Medio,Estatal,5.0
611491,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""VICTOR MERCANTE""",-38.102206,-62.22113,Tornquist,Buenos Aires,Nivel Secundario,Estatal,33.0
611491,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""VICTOR MERCANTE""",-38.102206,-62.22113,Tornquist,Buenos Aires,Nivel Medio,Estatal,9.0
611099,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,-38.133861,-61.793264,Tornquist,Buenos Aires,Plan Fines (Trayectos y Deudores),Estatal,20.0
611099,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,-38.133861,-61.793264,Tornquist,Buenos Aires,Nivel Secundario,Estatal,20.0
611901,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-38.101658,-62.224939,Tornquist,Buenos Aires,Nivel Secundario,Estatal,25.0
611901,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-38.101658,-62.224939,Tornquist,Buenos Aires,Plan Fines (Trayectos y Deudores),Estatal,1.0
622407,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,-38.205749,-61.769756,Tornquist,Buenos Aires,Nivel Secundario,Estatal,8.0
622408,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,-38.079047,-61.924032,Tornquist,Buenos Aires,Nivel Secundario,Estatal,9.0
622409,0,"ESCUELA SECUNADARIA Nº6 ""VICTOR MERCANTE""",-38.344278,-62.642615,Tornquist,Buenos Aires,Nivel Secundario,Estatal,5.0
609828,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""GRAL MANUEL BELGRANO""",-35.978675,-62.740182,Trenque Lauquen,Buenos Aires,Nivel Secundario,Estatal,86.0
609828,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""GRAL MANUEL BELGRANO""",-35.978675,-62.740182,Trenque Lauquen,Buenos Aires,Nivel Medio,Estatal,21.0
608651,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-35.978993,-62.739557,Trenque Lauquen,Buenos Aires,Nivel Secundario,Estatal,70.0
620477,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,-36.277392,-62.544142,Trenque Lauquen,Buenos Aires,Nivel Secundario,Estatal,43.0
618774,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,-35.961057,-62.721865,Trenque Lauquen,Buenos Aires,Nivel Secundario,Estatal,25.0
618975,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,-35.959038,-62.745147,Trenque Lauquen,Buenos Aires,Nivel Secundario,Estatal,26.0
619847,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,-35.980569,-62.719586,Trenque Lauquen,Buenos Aires,Nivel Secundario,Estatal,16.0
618773,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº11,-35.974524,-62.738065,Trenque Lauquen,Buenos Aires,Nivel Secundario,Estatal,66.0
620477,1,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,-36.364539,-62.356971,Trenque Lauquen,Buenos Aires,Nivel Secundario,Estatal,3.0
618975,1,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,-36.154454,-62.68591,Trenque Lauquen,Buenos Aires,Nivel Secundario,Estatal,0.0
605981,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""PROF. NESTOR SANTIAGO RODRIGUEZ""",-38.372092,-60.273287,Tres Arroyos,Buenos Aires,Nivel Secundario,Estatal,80.0
605979,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,-38.375823,-60.275444,Tres Arroyos,Buenos Aires,Nivel Secundario,Estatal,128.0
605979,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,-38.375823,-60.275444,Tres Arroyos,Buenos Aires,Nivel Medio,Estatal,35.0
620552,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-38.362368,-60.272505,Tres Arroyos,Buenos Aires,Nivel Secundario,Estatal,10.0
619001,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,-38.381045,-60.280335,Tres Arroyos,Buenos Aires,Nivel Secundario,Estatal,32.0
622511,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,-38.898454,-60.340498,Tres Arroyos,Buenos Aires,Nivel Secundario,Estatal,9.0
617611,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,-38.370183,-60.280885,Tres Arroyos,Buenos Aires,Nivel Secundario,Estatal,18.0
619848,0,ESCUELA DE EDUCACION SECUNDARIA Nº8,-38.686071,-59.778043,Tres Arroyos,Buenos Aires,Nivel Secundario,Estatal,30.0
619001,1,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,-38.386698,-60.277864,Tres Arroyos,Buenos Aires,Nivel Secundario,Estatal,19.0
619848,1,EXTENSION I DE ESCUELA DE EDUCACION SECUNDARIA Nº8,-38.68956,-60.010566,Tres Arroyos,Buenos Aires,Nivel Secundario,Estatal,8.0
617611,1,ANEXO Nº1 DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,-38.344681,-60.29885,Tres Arroyos,Buenos Aires,Nivel Secundario,Estatal,5.0
605599,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""MAESTROS PAGADOY""",-35.434829,-60.175848,Veinticinco de Mayo,Buenos Aires,Nivel Secundario,Estatal,32.0
605599,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""MAESTROS PAGADOY""",-35.434829,-60.175848,Veinticinco de Mayo,Buenos Aires,Nivel Medio,Estatal,17.0
609323,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""DR. CARLOS PELLEGRINI""",-35.27033,-59.776214,Veinticinco de Mayo,Buenos Aires,Nivel Secundario,Estatal,33.0
609323,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""DR. CARLOS PELLEGRINI""",-35.27033,-59.776214,Veinticinco de Mayo,Buenos Aires,Nivel Medio,Estatal,6.0
609322,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-35.901534,-60.72943,Veinticinco de Mayo,Buenos Aires,Nivel Secundario,Estatal,10.0
618955,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,-35.647369,-60.467425,Veinticinco de Mayo,Buenos Aires,Nivel Secundario,Estatal,9.0
605550,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,-35.264513,-59.628725,Veinticinco de Mayo,Buenos Aires,Nivel Secundario,Estatal,20.0
605550,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,-35.264513,-59.628725,Veinticinco de Mayo,Buenos Aires,Nivel Medio,Estatal,3.0
601237,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº6 ""JOSE MANUEL ESTRADA""",-35.163281,-60.081783,Veinticinco de Mayo,Buenos Aires,Nivel Secundario,Estatal,10.0
606385,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº7 ""ANTONIO E DIAZ""",-35.430019,-60.174739,Veinticinco de Mayo,Buenos Aires,Nivel Secundario,Estatal,71.0
